Vertical|Site|Pub Date|Title|Author|Content Type|Content Source|Cost|Effort|Total Cost|30 Day Views|60 Day Views|90 Day Views|120 Day Views|150 Day Views|180 Day Views|210 Day Views|240 Day Views|270 Day Views|Lifetime Views|Article Age
Apps|eCRM Guide|2010-10-15|Pentaho Brings Business Intelligence to Hadoop|Paul Shread|News|Editor-Written|0.0|4.0|160.0|447|67|64|46|0|0|0|0|0|624.0|144
Apps|eCRM Guide|2010-10-14|CRM Review: VegaPort Free CRM and Email Marketing Software|Vangie Beal|Product Review|Freelance|350.0|3.0|470.0|715|163|140|108|0|0|0|0|0|1126.0|145
Apps|eCRM Guide|2010-10-13|New Malware Wants Your Life, Not Your Passwords|Larry Barrett|News|InternetNews|0.0|0.5|20.0|348|8|3|1|0|0|0|0|0|360.0|146
Apps|eCRM Guide|2010-10-12|QlikTech Makes Business Intelligence Easier|Paul Shread|News|Editor-Written|0.0|4.0|160.0|214|20|12|13|0|0|0|0|0|259.0|147
Apps|eCRM Guide|2010-10-11|Business Intelligence Buyer's Guide for Enterprises|Drew Robb|Buyer Guide|Freelance|350.0|3.0|470.0|588|64|30|56|0|0|0|0|0|738.0|148
Apps|eCRM Guide|2010-10-08|The Top Ten Trends in Business Intelligence|Drew Robb|Top 10|Freelance|350.0|3.0|470.0|1483|266|335|205|237|0|0|0|0|2526.0|151
Apps|eCRM Guide|2010-10-07|Open Source CRM Opportunity May Be in the Cloud|Drew Robb|Trends|Freelance|350.0|3.0|470.0|742|73|80|34|33|0|0|0|0|962.0|152
Apps|eCRM Guide|2010-10-06|CRM Buyer's Guide: Which Enterprise CRM Tool Is Right for You?|Drew Robb|Buyer Guide|Freelance|350.0|3.0|470.0|1350|347|222|416|371|0|0|0|0|2706.0|153
Apps|eCRM Guide|2010-10-05|Microsoft Readies Dynamics SL Update|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|87|12|9|19|5|0|0|0|0|132.0|154
Apps|eCRM Guide|2010-10-04|Endeca Combines Search and Business Intelligence in Hybrid Enterprise App|David Needle|News|InternetNews|0.0|0.5|20.0|159|23|18|12|20|0|0|0|0|232.0|155
Apps|eCRM Guide|2010-10-01|Microsoft Appoints New President for Office|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|178|5|1|4|3|0|0|0|0|191.0|158
Apps|eCRM Guide|2010-10-01|Six Ways That Salesforce.com Uses Chatter|Paul Shread|Top 10|Editor-Written|0.0|6.0|240.0|629|104|41|36|40|0|0|0|0|850.0|158
Apps|eCRM Guide|2010-11-30|The Truth About Sales Leads|David Taber|Tips and Tricks|Contributed|0.0|3.0|120.0|127|44|12|0|0|0|0|0|0|183.0|98
Apps|eCRM Guide|2010-11-29|PMML Makes Predictive Analytics and Data Mining Easier|Herman Mehling|Trends|Freelance|350.0|3.0|470.0|828|83|79|0|0|0|0|0|0|990.0|99
Apps|eCRM Guide|2010-11-24|Open Source Business Intelligence: What Are Your Options?|Drew Robb|Trends|Freelance|350.0|3.0|470.0|1755|119|137|0|0|0|0|0|0|2011.0|104
Apps|eCRM Guide|2010-11-23|SAP Must Pay Oracle $1.3 Billion, Jury Rules|Paul Shread|News|Editor-Written|0.0|2.0|80.0|70|3|1|0|0|0|0|0|0|74.0|105
Apps|eCRM Guide|2010-11-23|HP Could Switch from Oracle CRM to Salesforce.com|Paul Shread|News|Editor-Written|0.0|2.0|80.0|977|22|20|0|0|0|0|0|0|1019.0|105
Apps|eCRM Guide|2010-11-22|Is Apple's iPad Changing CRM and Business Intelligence?|Drew Robb|Trends|Freelance|350.0|3.0|470.0|1306|163|203|0|0|0|0|0|0|1672.0|106
Apps|eCRM Guide|2010-11-19|Ten Benefits of Business Intelligence Software|Jennifer Schiff|Trends|Freelance|350.0|3.0|470.0|639|119|254|0|0|0|0|0|0|1012.0|109
Apps|eCRM Guide|2010-11-18|Salesforce.com Sees Chatter Adoption Soar, Plans New Features|Paul Shread|News|Editor-Written|0.0|3.0|120.0|505|16|25|0|0|0|0|0|0|546.0|110
Apps|eCRM Guide|2010-11-18|Microsoft: New Business Intelligence Features in Dynamics GP 2010 R2|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|170|11|27|0|0|0|0|0|0|208.0|110
Apps|eCRM Guide|2010-11-18|Adding Social Media Monitoring to Microsoft Dynamics CRM|Paul Shread|Tips and Tricks|Editor-Written|0.0|3.0|120.0|150|74|66|0|0|0|0|0|0|290.0|110
Apps|eCRM Guide|2010-11-17|Salesforce.com at a Crossroads: Analysts|Paul Shread|Trends|Editor-Written|0.0|3.0|120.0|615|26|25|0|0|0|0|0|0|666.0|111
Apps|eCRM Guide|2010-11-16|Webtrends Adds Online Behavior Data to Salesforce CRM|Paul Shread|News|Editor-Written|0.0|2.0|80.0|145|27|18|0|0|0|0|0|0|190.0|112
Apps|eCRM Guide|2010-11-15|U.S. Air Forces in Europe Opt for Microsoft CRM|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|873|8|9|0|0|0|0|0|0|890.0|113
Apps|eCRM Guide|2010-11-12|Four Cloud and SaaS Application Firms Worth Watching|Paul Shread|News|Editor-Written|0.0|4.0|160.0|520|34|24|0|0|0|0|0|0|578.0|116
Apps|eCRM Guide|2010-11-11|CRM Review: CRM Software for the Smallest Businesses|Vangie Beal|Product Review|Freelance|350.0|3.0|470.0|618|109|135|0|0|0|0|0|0|862.0|117
Apps|eCRM Guide|2010-11-10|Talend Acquires Sopera, Gets $34 Million in Funding|Paul Shread|News|Editor-Written|0.0|2.0|80.0|483|36|14|0|0|0|0|0|0|533.0|118
Apps|eCRM Guide|2010-11-09|SugarCRM Adds Social CRM, iPhone App|Paul Shread|News|Editor-Written|0.0|3.0|120.0|341|30|21|0|0|0|0|0|0|392.0|119
Apps|eCRM Guide|2010-11-09|Enterprise 2.0: Social Media? Anyone Can Do It|David Needle|News|InternetNews|0.0|0.5|20.0|244|18|28|0|0|0|0|0|0|290.0|119
Apps|eCRM Guide|2010-11-08|Tableau Soups Up Its Business Intelligence Software|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|195|25|12|0|0|0|0|0|0|232.0|120
Apps|eCRM Guide|2010-11-08|IBM Brings Social Networking Analytics to Lotus Connections|Larry Barrett|News|InternetNews|0.0|0.5|20.0|303|28|30|0|0|0|0|0|0|361.0|120
Apps|eCRM Guide|2010-11-08|Socialtext 4.5 Adds Salesforce.com Connector|David Needle|News|InternetNews|0.0|0.5|20.0|131|19|9|0|0|0|0|0|0|159.0|120
Apps|eCRM Guide|2010-11-05|Three Ideas That Could Bring Business Intelligence to the Masses|Wayne Kernochan|Trends|Freelance|250.0|3.0|370.0|468|76|47|34|0|0|0|0|0|625.0|123
Apps|eCRM Guide|2010-11-04|Manufacturer Boosts Sales with Oracle CRM and Business Intelligence|Drew Robb|Trends|Freelance|350.0|3.0|470.0|241|20|17|16|0|0|0|0|0|294.0|124
Apps|eCRM Guide|2010-11-03|Cisco Mines Customer Relations with Social CRM and Analytics|Paul Shread|News|Editor-Written|0.0|3.0|120.0|261|28|22|34|0|0|0|0|0|345.0|125
Apps|eCRM Guide|2010-11-02|Oracle Combines CRM, Ecommerce with ATG Acquisition|Paul Shread|News|Editor-Written|0.0|3.0|120.0|209|33|37|33|0|0|0|0|0|312.0|126
Apps|eCRM Guide|2010-11-01|Data Virtualization Links CRM, ERP and SCM|Herman Mehling|Trends|Freelance|350.0|3.0|470.0|373|93|57|73|0|0|0|0|0|596.0|127
Apps|eCRM Guide|2010-12-30|Analytics and In-Memory Databases Are Changing Data Centers|Henry Newman|Trends|Freelance|350.0|4.0|510.0|5808|410|0|0|0|0|0|0|0|6218.0|68
Apps|eCRM Guide|2010-12-29|Top Business Intelligence and Analytics Stories of 2010|Paul Shread|Trends|Editor-Written|0.0|3.0|120.0|430|42|0|0|0|0|0|0|0|472.0|69
Apps|eCRM Guide|2010-12-28|Top CRM Stories of 2010|Paul Shread|Trends|Editor-Written|0.0|3.0|120.0|251|16|0|0|0|0|0|0|0|267.0|70
Apps|eCRM Guide|2010-12-27|Is PowerPivot the Future of Microsoft Business Intelligence?|Paul Shread|Trends|Editor-Written|0.0|4.0|160.0|2946|120|0|0|0|0|0|0|0|3066.0|71
Apps|eCRM Guide|2010-12-22|Salesforce, Teradata Acquire Cloud Computing Firms|Paul Shread|News|Editor-Written|0.0|2.0|80.0|808|16|0|0|0|0|0|0|0|824.0|76
Apps|eCRM Guide|2010-12-21|Oracle CRM, ERP Available on Amazon Cloud|Paul Shread|News|Editor-Written|0.0|2.0|80.0|454|48|0|0|0|0|0|0|0|502.0|77
Apps|eCRM Guide|2010-12-20|Bullish Forecast for Enterprise Social Media Software|David Needle|News|InternetNews|0.0|0.5|20.0|367|52|0|0|0|0|0|0|0|419.0|78
Apps|eCRM Guide|2010-12-17|Data Mining and Predictive Analytics Software For Microsoft Excel|Vangie Beal|Product Review|Freelance|350.0|3.0|470.0|540|180|0|0|0|0|0|0|0|720.0|81
Apps|eCRM Guide|2010-12-16|Oracle Tops Wall Street Earnings Estimates|David Needle|News|InternetNews|0.0|0.5|20.0|313|11|0|0|0|0|0|0|0|324.0|82
Apps|eCRM Guide|2010-12-15|Ten Ways Social Media is Changing Sales and CRM|Jennifer Schiff|Top 10|Freelance|350.0|3.0|470.0|957|163|0|0|0|0|0|0|0|1120.0|83
Apps|eCRM Guide|2010-12-14|Microsoft CRM 2011 Release Candidate Available, Launch Date Set|Paul Shread|News|Editor-Written|0.0|2.0|80.0|544|362|0|0|0|0|0|0|0|906.0|84
Apps|eCRM Guide|2010-12-13|The Top 10 Trends in ERP|Drew Robb|Top 10|Freelance|350.0|3.0|470.0|804|430|0|0|0|0|0|0|0|1234.0|85
Apps|eCRM Guide|2010-12-10|How to Make Mobile Business Intelligence Work Now|Wayne Kernochan|Tips and Tricks|Freelance|250.0|3.0|370.0|316|122|0|0|0|0|0|0|0|438.0|88
Apps|eCRM Guide|2010-12-09|Tibco Moves into CRM with Loyalty Lab Acquisition|Paul Shread|News|Editor-Written|0.0|2.0|80.0|275|24|0|0|0|0|0|0|0|299.0|89
Apps|eCRM Guide|2010-12-08|Salesforce Acquires Ruby Cloud Vendor Heroku for $212 Million|Sean Michael Kerner|News|InternetNews|0.0|1.0|40.0|658|43|0|0|0|0|0|0|0|701.0|90
Apps|eCRM Guide|2010-12-07|Salesforce Launches Free Chatter Service, Enters Database Market|Paul Shread|News|Editor-Written|0.0|3.0|120.0|206|23|8|0|0|0|0|0|0|237.0|91
Apps|eCRM Guide|2010-12-06|Companies Try to Avoid Data Privacy Regs with Voluntary Effort|Paul Shread|News|Editor-Written|0.0|3.0|120.0|1668|18|14|0|0|0|0|0|0|1700.0|92
Apps|eCRM Guide|2010-12-06|Microsoft CRM Discounts Aim to Lure Salesforce Users|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|259|23|32|0|0|0|0|0|0|314.0|92
Apps|eCRM Guide|2010-12-06|SAP Taps Novell for StreamWork Collaboration Service|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|358|33|21|0|0|0|0|0|0|412.0|92
Apps|eCRM Guide|2010-12-03|Nine Business Analytics Predictions for 2011|Paul Shread|Top 10|Editor-Written|0.0|4.0|160.0|1208|289|79|0|0|0|0|0|0|1576.0|95
Apps|eCRM Guide|2010-12-02|FinancialForce Adds Accounting and Billing to Salesforce CRM|Paul Shread|News|Editor-Written|0.0|2.0|80.0|143|20|31|0|0|0|0|0|0|194.0|96
Apps|eCRM Guide|2010-12-01|SAP Speeds Up Business Intelligence with In-Memory Analytics|Paul Shread|News|Editor-Written|0.0|2.0|80.0|269|55|54|0|0|0|0|0|0|378.0|97
Apps|eCRM Guide|2011-01-31|IBM Adds Intelligence to Business Planning with Cognos Express Planner|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|329|0|0|0|0|0|0|0|0|329.0|36
Apps|eCRM Guide|2011-01-31|Salesforce Launches Free Chatter.com Service, Plans Super Bowl Ads|Paul Shread|News|Editor-Written|0.0|3.0|120.0|582|0|0|0|0|0|0|0|0|582.0|36
Apps|eCRM Guide|2011-01-28|Ten Great Mobile Business Intelligence Apps|Drew Robb|Top 10|Freelance|350.0|3.0|470.0|2097|0|0|0|0|0|0|0|0|2097.0|39
Apps|eCRM Guide|2011-01-27|IBM Connects LotusLive with SugarCRM, Ariba|Paul Shread|News|Editor-Written|0.0|3.0|120.0|138|0|0|0|0|0|0|0|0|138.0|40
Apps|eCRM Guide|2011-01-26|Ten More ERP Trends: Open Source and Pricing Pressures|Drew Robb|Top 10|Freelance|350.0|3.0|470.0|1372|0|0|0|0|0|0|0|0|1372.0|41
Apps|eCRM Guide|2011-01-25|Oracle Updates WebCenter Suite 11g|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|467|0|0|0|0|0|0|0|0|467.0|42
Apps|eCRM Guide|2011-01-24|Salesforce.com a 'Bubble' Stock: Barron's|Paul Shread|News|Editor-Written|0.0|3.0|120.0|431|0|0|0|0|0|0|0|0|431.0|43
Apps|eCRM Guide|2011-01-21|Microsoft and HP Could Reshape the IT Landscape|Wayne Kernochan|Trends|Freelance|250.0|3.0|370.0|3492|0|0|0|0|0|0|0|0|3492.0|46
Apps|eCRM Guide|2011-01-20|New Box.net CMS Release Leverages Cloud, Partnerships|David Needle|News|InternetNews|0.0|0.5|20.0|300|0|0|0|0|0|0|0|0|300.0|47
Apps|eCRM Guide|2011-01-19|Do Enterprises 'Get' Social Media?|David Needle|News|InternetNews|0.0|0.5|20.0|262|0|0|0|0|0|0|0|0|262.0|48
Apps|eCRM Guide|2011-01-19|OpenERP Offers ERP in the Cloud|Paul Shread|News|Editor-Written|0.0|3.0|120.0|865|0|0|0|0|0|0|0|0|865.0|48
Apps|eCRM Guide|2011-01-14|IBM: Midsized Customers to Boost 2011 IT Spending|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|248|0|0|0|0|0|0|0|0|248.0|53
Apps|eCRM Guide|2011-01-14|IBM's New Way of Selling IT|Wayne Kernochan|Trends|Freelance|250.0|3.0|370.0|338|0|0|0|0|0|0|0|0|338.0|53
Apps|eCRM Guide|2011-01-13|SAP Reports Record Quarterly Sales|David Needle|News|InternetNews|0.0|0.5|20.0|191|0|0|0|0|0|0|0|0|191.0|54
Apps|eCRM Guide|2011-01-12|Business Intelligence Vendors Woo Retailers with Analytics|Paul Shread|News|Editor-Written|0.0|3.0|120.0|484|0|0|0|0|0|0|0|0|484.0|55
Apps|eCRM Guide|2011-01-11|Jaspersoft Aims to Make Business Intelligence Pervasive|Paul Shread|News|Editor-Written|0.0|3.0|120.0|581|0|0|0|0|0|0|0|0|581.0|56
Apps|eCRM Guide|2011-01-10|Microsoft to Update Dynamics AX ERP|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|193|0|0|0|0|0|0|0|0|193.0|57
Apps|eCRM Guide|2011-01-10|Oracle Goes After SAP with New Business Intelligence App|David Needle|News|InternetNews|0.0|0.5|20.0|286|0|0|0|0|0|0|0|0|286.0|57
Apps|eCRM Guide|2011-01-07|Oracle and ATG Combine CRM, Retail, Supply Chain and ERP|Paul Shread|News|Editor-Written|0.0|3.0|120.0|329|0|0|0|0|0|0|0|0|329.0|60
Apps|eCRM Guide|2011-01-06|Salesforce Buys Dimdim to Help Socialize 'Chatter'|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|175|12|0|0|0|0|0|0|0|187.0|61
Apps|eCRM Guide|2011-01-06|Socialtext Unveils Yammer Migration Service|David Needle|News|InternetNews|0.0|0.5|20.0|115|11|0|0|0|0|0|0|0|126.0|61
Apps|eCRM Guide|2011-01-05|Information Builders Simplifies Business Intelligence|Paul Shread|News|Editor-Written|0.0|3.0|120.0|143|39|0|0|0|0|0|0|0|182.0|62
Apps|eCRM Guide|2011-01-04|Salesforce Closes Heroku Acquisition|Paul Shread|News|Editor-Written|0.0|3.0|120.0|268|17|0|0|0|0|0|0|0|285.0|63
Apps|eCRM Guide|2011-01-03|Enterprise ERP Buyer's Guide: SAP, Oracle and Microsoft|Drew Robb|Buyer Guide|Freelance|350.0|3.0|470.0|1370|137|0|0|0|0|0|0|0|1507.0|64
Hardware|CPU Planet|2010-05-28|HardwareCentral's CPU Price Watch for May 28, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|47|0|0|0|0|0|0|0|0|47.0|284
Hardware|CPU Planet|2010-05-21|HardwareCentral's CPU Price Watch for May 21, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|60|44|49|35|33|16|12|26|15|290.0|291
Hardware|CPU Planet|2010-05-14|HardwareCentral's CPU Price Watch for May 14, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|20|0|0|0|0|0|0|0|0|20.0|298
Hardware|CPU Planet|2010-05-11|Computer Memory, PC Prices Expected to Rise in 2010|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|24|11|10|6|10|5|5|5|1|82.0|301
Hardware|CPU Planet|2010-05-11|New AMD CPUs Offer More Cores for the Dollar|Eric Grevstad|News|Editor-Written|0.0|0.6|24.0|20|8|2|1|0|0|0|0|0|32.0|301
Hardware|CPU Planet|2010-05-07|HardwareCentral's CPU Price Watch for May 7, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|19|0|0|0|0|0|0|0|0|19.0|305
Hardware|CPU Planet|2010-05-05|Intel Targets ARM With Low-Power Atom Processor|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|10|4|5|3|0|0|0|0|0|22.0|307
Hardware|CPU Planet|2010-05-04|CPU Architecture Changes Reduce Role of Chipsets|Vince Freeman|Trends|Freelance|400.0|2.0|480.0|5|1|0|0|1|0|0|0|0|7.0|308
Hardware|CPU Planet|2010-06-29|AMD's Opteron 4100: A CPU for the Cloud|Vince Freeman|Trends|Freelance|400.0|2.0|480.0|5|2|4|0|2|1|0|0|0|14.0|252
Hardware|CPU Planet|2010-06-25|HardwareCentral's CPU Price Watch for June 25, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|9|1|0|0|0|0|0|0|0|10.0|256
Hardware|CPU Planet|2010-06-24|Does Intel Have a 10-Core Xeon Processor in the Works?|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|16|12|13|7|7|1|6|7|0|69.0|257
Hardware|CPU Planet|2010-06-23|AMD Intros Purse- and Power-Thrifty Server Processors|No Author|News|Repurp|0.0|0.2|8.0|7|4|2|2|2|1|2|3|0|23.0|258
Hardware|CPU Planet|2010-06-18|HardwareCentral's CPU Price Watch for June 18, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|40|0|0|0|0|0|0|0|0|40.0|263
Hardware|CPU Planet|2010-06-15|Chipmakers Push Laptop PC Limits|Vince Freeman|Trends|Freelance|400.0|2.0|480.0|3|0|0|0|0|0|0|0|0|3.0|266
Hardware|CPU Planet|2010-06-11|HardwareCentral's CPU Price Watch for June 11, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|14|0|0|0|0|0|0|0|0|14.0|270
Hardware|CPU Planet|2010-06-04|HardwareCentral's CPU Price Watch for June 4, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|17|0|0|0|0|0|0|0|0|17.0|277
Hardware|CPU Planet|2010-06-01|Intel's CPU Doubleheader|Vince Freeman|Trends|Freelance|400.0|2.0|480.0|6|1|0|0|0|0|0|0|0|7.0|280
Hardware|CPU Planet|2010-07-23|HardwareCentral's CPU Price Watch for July 23, 2010|Eric Grevstad|Buyer Guide|Freelance|100.0|0.4|116.0|4|0|0|0|0|0|0|0|0|4.0|228
Hardware|CPU Planet|2010-07-09|HardwareCentral's CPU Price Watch for July 9, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|44|0|0|0|0|0|0|0|0|44.0|242
Hardware|CPU Planet|2010-07-02|HardwareCentral's CPU Price Watch for July 2, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|18|4|0|0|0|0|0|0|0|22.0|249
Hardware|CPU Planet|2010-08-24|AMD Previews 'Bulldozer' and 'Bobcat' CPUs|Eric Grevstad|News|Editor-Written|0.0|0.6|24.0|17|29|9|8|10|9|0|0|0|82.0|196
Hardware|CPU Planet|2010-08-23|Intel Ushers In Dual-Core Netbooks|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|12|6|4|9|7|8|0|0|0|46.0|197
Hardware|CPU Planet|2010-08-18|Startup's Probability Processor Could Revolutionize Computing|Thor Olavsrud|News|InternetNews|0.0|0.2|8.0|17|8|8|1|2|6|0|0|0|42.0|202
Hardware|CPU Planet|2010-09-21|Inside 'Sandy Bridge': Intel's All-New CPU|Vince Freeman|Trends|Repurp|0.0|0.4|16.0|17|7|5|3|4|0|0|0|0|36.0|168
Hardware|CPU Planet|2010-09-07|AMD Revs Up a Bulldozer|Vince Freeman|Trends|Repurp|0.0|0.4|16.0|6|2|0|1|2|1|0|0|0|12.0|182
Hardware|CPU Planet|2010-10-19|Desperately Seeking USB 3.0|Vince Freeman|Trends|Repurp|0.0|0.5|20.0|6|9|5|4|0|0|0|0|0|24.0|140
Hardware|CPU Planet|2010-10-15|HardwareCentral's CPU Price Watch for October 15, 2010||Buyer Guide|Repurp|0.0|0.5|20.0|44|14|1|2|0|0|0|0|0|61.0|144
Hardware|CPU Planet|2010-10-05|AMD and Intel Woo PC Purchase Procrastinators|Vince Freeman|Trends|Repurp|0.0|0.5|20.0|9|2|2|3|3|0|0|0|0|19.0|154
Hardware|CPU Planet|2010-10-01|HardwareCentral's CPU Price Watch for October 1, 2010||Buyer Guide|Repurp|0.0|0.5|20.0|33|4|5|1|2|0|0|0|0|45.0|158
Hardware|SysOpt|2010-05-28|Weekly CPU Prices - Week of May 24, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|72|1|7|0|0|0|0|0|0|80.0|284
Hardware|SysOpt|2010-05-21|Weekly CPU Prices - Week of May 17, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|68|0|1|0|0|0|0|0|0|69.0|291
Hardware|SysOpt|2010-05-14|Weekly CPU Prices - Week of May 10, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|26|3|0|0|0|3|0|0|0|32.0|298
Hardware|SysOpt|2010-05-07|Weekly CPU Prices - Week of May 3, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|43|3|0|0|0|0|0|0|0|46.0|305
Hardware|SysOpt|2010-06-25|Weekly CPU Prices - Week of June 21, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|40|1|3|0|0|0|0|0|0|44.0|256
Hardware|SysOpt|2010-06-18|Weekly CPU Prices - Week of June 14, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|46|2|1|0|0|0|0|0|0|49.0|263
Hardware|SysOpt|2010-06-11|Weekly CPU Prices - Week of June 7, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|48|3|1|0|0|0|0|0|0|52.0|270
Hardware|SysOpt|2010-06-04|Weekly CPU Prices - Week of May 31, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|52|2|0|0|0|0|0|0|0|54.0|277
Hardware|SysOpt|2010-07-23|Biweekly CPU Prices - Week of July 19, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|98|3|0|0|0|0|0|0|0|101.0|228
Hardware|SysOpt|2010-07-16|Biweekly Memory Prices - Week of July 12, 2010|No Author|Buyer Guide|Freelance|400.0|0.8|432.0|41|0|0|0|0|1|0|0|0|42.0|235
Hardware|SysOpt|2010-07-09|Weekly CPU Prices - Week of July 5, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|313|3|5|1|0|0|0|0|0|322.0|242
Hardware|SysOpt|2010-07-02|Weekly CPU Prices - Week of June 28, 2010|No Author|Buyer Guide|Freelance|100.0|0.4|116.0|58|2|1|0|0|0|0|0|0|61.0|249
Hardware|SysOpt|2010-12-15|Biweekly Memory Prices - Week of December 15, 2010|Housen Maratouk|Buyer Guide|Repurp|0.0|0.5|20.0|53|43|0|0|0|0|0|0|0|96.0|83
Hardware|Hardware Central|2010-05-28|Nvidia Pushes 3D for Apps, Web Video|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|111|3|0|0|1|0|0|4|4|123.0|284
Hardware|Hardware Central|2010-05-28|Dell Intros 50-PPM Mono Laser, Custom Printing Solutions|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|79|0|0|1|1|0|0|0|2|83.0|284
Hardware|Hardware Central|2010-05-28|Kingston Offers Economical Memory Upgrades|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|52|0|0|0|0|1|0|0|2|55.0|284
Hardware|Hardware Central|2010-05-27|Notebook Review: Dell Vostro 3400|Eric Grevstad|Product Review|Editor-Written|0.0|1.0|40.0|1222|1019|977|812|621|536|683|691|533|7094.0|285
Hardware|Hardware Central|2010-05-27|Intel Kills Larrabee (Again) in Favor of Integrated Graphics|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|180|2|1|9|1|1|2|3|4|203.0|285
Hardware|Hardware Central|2010-05-27|iPad's Popularity Comes at Netbooks' Expense|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|45|2|0|0|0|1|0|0|2|50.0|285
Hardware|Hardware Central|2010-05-26|Samsung Introduces New Lineup of Laptop PCs|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|149|2|1|1|0|0|0|0|3|156.0|286
Hardware|Hardware Central|2010-05-26|Kanguru Secures Business Storage With Encrypted Flash Drive|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|8|0|0|0|0|0|1|1|2|12.0|286
Hardware|Hardware Central|2010-05-25|Panasonic Upgrades Ultra-Rugged Convertible Tablet PC|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|172|1|2|0|0|0|0|0|6|181.0|287
Hardware|Hardware Central|2010-05-25|OCZ Adds 400GB, 480GB Models To SSD Lineup|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|71|0|0|0|0|0|0|0|2|73.0|287
Hardware|Hardware Central|2010-05-24|Intel Puts Mobile CPUs on a Diet for Ultra-Thin Laptop PCs|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|392|7|4|2|0|1|0|0|5|411.0|288
Hardware|Hardware Central|2010-05-24|Oki Offers Compact Color Laser Printer Alternatives|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|38|6|2|5|9|10|4|6|6|86.0|288
Hardware|Hardware Central|2010-05-24|Seagate Introduces Hybrid SSD/Platter Hard Drive|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|658|63|21|31|22|24|21|15|16|871.0|288
Hardware|Hardware Central|2010-05-24|LaCie Intros Network Attached Storage Server|Eric Grevstad|News|Editor-Written|0.0|0.4|16.0|5|0|0|0|0|0|0|0|2|7.0|288
Hardware|Hardware Central|2010-05-21|Intel Working to Make Many CPU Cores Seem Like One|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|2752|106|28|14|9|8|5|7|15|2944.0|291
Hardware|Hardware Central|2010-05-21|iPad on Pace to Outsell Mac This Year?|Andy Patrizio|News|InternetNews|0.0|0.2|8.0|210|7|2|4|0|0|1|0|2|226.0|291
