ID|Vertical|Site|Pub Date|Title|Author|Editor|Content Type|Content Source|Cost|30 Day Views|30 Day BounceRate|60 Day Views|60 Day BounceRate|90 Day Views|90 Day BounceRate|Lifetime Views
2436|IT Management|IT Channel Planet|2010-06-30|Level Platforms Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|0|0.0|1|0.0|2.0
2437|IT Management|IT Channel Planet|2010-06-30|Lenovo|No Author|Dan Muse|News|Freelance|50.0|1|0.0|4|1.0|0|0.0|9.0
2438|IT Management|IT Channel Planet|2010-06-30|NetApp Inc.|No Author|Dan Muse|News|Freelance|50.0|2|0.0|1|0.0|5|0.0|10.0
2439|IT Management|IT Channel Planet|2010-06-30|Seagate Technology Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|1|0.0|1|0.0|3.0
2440|IT Management|IT Channel Planet|2010-06-30|Novell Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|1|0.0|2|0.0|5.0
2441|IT Management|IT Channel Planet|2010-06-30|McAfee Inc.|No Author|Dan Muse|News|Freelance|50.0|0|0.0|0|0.0|2|0.0|3.0
2442|IT Management|IT Channel Planet|2010-06-30|Microsoft Corp.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|2|0.0|0|0.0|5.0
2443|IT Management|IT Channel Planet|2010-06-30|Juniper Networks Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|2|0.0|0|0.0|5.0
2500|IT Management|IT Channel Planet|2010-06-29|Cisco Taps Ingram and Avnet as UCS C-Series Authorized Configurators|No Author|Dan Muse|News|Freelance|100.0|74|0.85|12|0.7|13|0.73|125.0
2524|IT Management|IT Channel Planet|2010-06-29|White House Suspends $3 Billion in IT Spending for Financial Systems Upgrades|No Author|Dan Muse|News|Freelance|100.0|220|0.85|5|1.0|6|0.5|245.0
2541|IT Management|IT Channel Planet|2010-06-28|Federal Government To Add 500 MHz of Wireless Spectrum|No Author|Dan Muse|News|Freelance|100.0|81|0.9|18|0.87|25|0.91|186.0
2595|IT Management|IT Channel Planet|2010-06-26|Microsoft Appoints New Channel Chief|No Author|Dan Muse|News|Freelance|100.0|27|0.85|2|1.0|2|0.0|33.0
2596|IT Management|IT Channel Planet|2010-06-26|Quest Software Offers Program For Service Providers|No Author|Dan Muse|News|Freelance|100.0|48|0.88|9|1.0|4|1.0|63.0
2659|IT Management|IT Channel Planet|2010-06-24|Cloud Service Sales Worldwide To Exceed $68B In 2010|No Author|Dan Muse|News|Freelance|100.0|179|0.88|27|0.96|39|0.97|477.0
2715|IT Management|IT Channel Planet|2010-06-23|IBM Adds Solutions Financing To Mid-Market Bundles|No Author|Dan Muse|News|Freelance|100.0|112|0.82|27|0.83|3|1.0|176.0
2769|IT Management|IT Channel Planet|2010-06-22|Cisco Debuts Emeritus Badge For CCIE Veterans|No Author|Dan Muse|News|Freelance|100.0|65|0.94|26|0.92|9|0.88|164.0
2825|IT Management|IT Channel Planet|2010-06-21|Symantec SMB Study Shows Data Loss Biggest IT Worry|No Author|Dan Muse|News|Freelance|100.0|89|0.81|20|0.89|30|0.81|189.0
2833|IT Management|IT Channel Planet|2010-06-21|Symantec Broadens Monthly Subscription Buying Option|No Author|Dan Muse|News|Freelance|100.0|31|0.78|3|1.0|1|1.0|49.0
2863|IT Management|IT Channel Planet|2010-06-20|FCC Broadband Vote Draws Renewed Ire From Providers|No Author|Dan Muse|News|Freelance|100.0|354|0.93|2|1.0|3|1.0|366.0
2864|IT Management|IT Channel Planet|2010-06-19|Crotty, Ingram Micro Services VP, Departs For NetEnrich|No Author|Dan Muse|News|Freelance|100.0|60|0.83|13|0.9|21|1.0|105.0
2893|IT Management|IT Channel Planet|2010-06-18|Cisco To Co-Fund Business Architecture Training For Channel Partners|No Author|Dan Muse|News|Freelance|100.0|180|0.86|25|0.95|29|0.96|303.0
2943|IT Management|IT Channel Planet|2010-06-17|NetApp Adds Service Providers To Partner Program|No Author|Dan Muse|News|Freelance|100.0|173|0.92|11|1.0|20|0.87|262.0
3123|IT Management|IT Channel Planet|2010-06-11|SonicWall|No Author|Dan Muse|News|Freelance|100.0|0|0.0|0|0.0|0|0.0|4.0
3128|IT Management|IT Channel Planet|2010-06-11|Cisco Aims New Network Storage Line At Small Businesses|No Author|Dan Muse|News|Freelance|100.0|119|0.93|2|0.0|4|0.0|134.0
3175|IT Management|IT Channel Planet|2010-06-10|SonicWall Acquired By Investors For $717 Million|No Author|Dan Muse|News|Freelance|100.0|131|0.94|46|0.95|33|0.85|364.0
3254|IT Management|IT Channel Planet|2010-06-08|Ingram Taps Amazon, Rackspace, Salesforce.com For New Cloud Initiative|No Author|Dan Muse|News|Freelance|100.0|357|0.92|33|1.0|12|1.0|443.0
3305|IT Management|IT Channel Planet|2010-06-07|Microsoft Supplies Kentucky Education Dept With Cloud Computing Services|No Author|Dan Muse|News|Freelance|100.0|114|0.82|23|0.86|19|0.73|198.0
3316|IT Management|IT Channel Planet|2010-06-07|Ingram Offers Pay-As-You-Go VMware Virtualization, Cloud Licenses|No Author|Dan Muse|News|Freelance|100.0|118|0.9|21|0.64|8|1.0|165.0
3397|IT Management|IT Channel Planet|2010-06-03|HP To Cut Customer-Related Data Centers By Half, Streamline Operations|No Author|Dan Muse|News|Freelance|100.0|36|0.9|14|0.78|4|1.0|77.0
3450|IT Management|IT Channel Planet|2010-06-02|Microsoft Officially Phases In New Competencies, Adds Benefits, Modifies Requirements|No Author|Dan Muse|News|Freelance|100.0|61|0.96|12|1.0|12|1.0|110.0
3507|IT Management|IT Channel Planet|2010-06-01|Google Dusts Windows Over Security, Report Says|No Author|Dan Muse|News|Freelance|100.0|22|0.88|0|0.0|0|0.0|24.0
3728|IT Management|IT Channel Planet|2010-07-30|Sherriff Takes Reigns of Cisco U.S. and Canada Channels Organization|D.H. Kass|Dan Muse|News|Freelance|75.0|51|0.76|0|0.0|2|1.0|57.0
3750|IT Management|IT Channel Planet|2010-07-30|Tech Data Opens Facility to Demo Health Care IT Solutions, Adds Greenway EHR Solutions|D.H. Kass|Dan Muse|News|Freelance|75.0|46|0.77|21|0.87|9|0.714286|96.0
3817|IT Management|IT Channel Planet|2010-07-29|Global PC Shipments Jump 21 Percent in Q2 2010|D.H. Kass|Dan Muse|News|Freelance|75.0|148|0.91|52|0.85|47|0.85|302.0
3836|IT Management|IT Channel Planet|2010-07-28|Cloud Computing Could Fuel Economic Recovery, Shore Up IT Budgets, Researchers Say|D.H. Kass|Dan Muse|News|Freelance|75.0|75|0.88|18|0.88|5|1.0|118.0
3947|IT Management|IT Channel Planet|2010-07-26|Blue Coat Debuts Cloud-based Assessment Service for Channel Partners|IT Channel Planet Staff|Dan Muse|News|Freelance|75.0|41|0.91|9|1.0|13|0.8|86.0
3991|IT Management|IT Channel Planet|2010-07-24|HP Names New Head of Global Distribution for Enterprise Business|D.H. Kass|Dan Muse|News|Freelance|75.0|54|0.97|4|0.0|0|0.0|60.0
4048|IT Management|IT Channel Planet|2010-07-22|Dell Pays $100 Million to Settle Accounting, Material Disclosure Dispute with SEC|D.H. Kass|Dan Muse|News|Freelance|75.0|209|0.91|7|1.0|7|1.0|251.0
4056|IT Management|IT Channel Planet|2010-07-22|Global SaaS Enterprise Application Sales to Exceed $8.5 Billion in 2010|D.H. Kass|Dan Muse|News|Freelance|75.0|405|0.84|88|0.83|65|0.849057|697.0
4078|IT Management|IT Channel Planet|2010-07-22|Computer Science Opens Online Community For EHR Meaningful Use|D.H. Kass|Dan Muse|News|Freelance|75.0|378|0.85|26|0.81|12|0.916667|447.0
4114|IT Management|IT Channel Planet|2010-07-21|HP Drives Home $2 Billion Enterprise Services Contract With GM|David Needle|Dan Muse|News|Freelance|75.0|1036|0.95|233|0.95|16|1.0|1318.0
4162|IT Management|IT Channel Planet|2010-07-20|IBM Advances Cloud Delivery Network with Overseas Development and Test Venture, New Competence Center|D.H. Kass|Dan Muse|News|Freelance|75.0|45|0.93|6|1.0|14|0.818182|78.0
4198|IT Management|IT Channel Planet|2010-07-19|Avnet Adds Vertical Market Solutions, Expands Strategy|D.H. Kass|Dan Muse|News|Freelance|75.0|48|0.89|1|0.0|7|1.0|64.0
4211|IT Management|IT Channel Planet|2010-07-19|Nokia Siemens Networks Pays $1.2 Billion for Motorola&#146;s Wireless Business|D.H. Kass|Dan Muse|News|Freelance|75.0|188|0.92|17|0.75|13|1.0|233.0
4248|IT Management|IT Channel Planet|2010-07-17|NetApp Nudges Service Providers On Enterprise-level Data Protection Cloud Solutions to SMBs|D.H. Kass|Dan Muse|News|Freelance|75.0|160|0.95|25|0.87|10|0.833333|213.0
4268|IT Management|IT Channel Planet|2010-07-16|NTT Bids $3.2 Billion for Dimension Data|D.H. Kass|Dan Muse|News|Freelance|75.0|139|0.84|16|1.0|11|0.875|175.0
4322|IT Management|IT Channel Planet|2010-07-15|Solution Providers Making Headway With EHR Deployments|D.H. Kass|Dan Muse|News|Freelance|75.0|154|0.83|8|1.0|13|0.75|203.0
4384|IT Management|IT Channel Planet|2010-07-13|HP Tries to Speed Up EHR Adoption with Support, Training, Financing Package|D.H. Kass|Dan Muse|News|Freelance|75.0|100|0.84|20|0.73|20|0.5|165.0
4397|IT Management|IT Channel Planet|2010-07-13|Dell Acquires Scalent for Data Center Virtualization|D.H. Kass|Dan Muse|News|Freelance|75.0|250|0.95|35|0.94|19|0.9375|346.0
4420|IT Management|IT Channel Planet|2010-07-13|Ingram Micro Folds Avad Into Consumer Electronics Division|D.H. Kass|Dan Muse|News|Freelance|75.0|102|0.85|24|0.95|21|0.894737|191.0
4440|IT Management|IT Channel Planet|2010-07-12|Ballmer Says To Expect Windows 7 Slates In Next Few Months|D.H. Kass|Dan Muse|News|Freelance|75.0|22|0.89|0|0.0|2|1.0|24.0
4490|IT Management|IT Channel Planet|2010-07-10|Microsoft Names 2010 Top Partners|D.H. Kass|Dan Muse|News|Freelance|75.0|63|0.94|10|0.67|6|0.8|120.0
4491|IT Management|IT Channel Planet|2010-07-10|U.S. IPO Volume Triples in Q2 2010|D.H. Kass|Dan Muse|News|Freelance|75.0|36|0.91|11|0.9|22|0.833333|94.0
4514|IT Management|IT Channel Planet|2010-07-09|Hospitals Scrambling to Qualify for EHR Incentives, Study Says|D.H. Kass|Dan Muse|News|Freelance|75.0|257|0.86|15|0.92|21|0.941176|360.0
4549|IT Management|IT Channel Planet|2010-07-08|Microsoft Offers New Entry-level Certification for Students|D.H. Kass|Dan Muse|News|Freelance|75.0|37|0.91|3|0.67|1|1.0|46.0
4637|IT Management|IT Channel Planet|2010-07-06|EMC Buys Data Warehousing Technology Provider Greenplum in All-Cash Deal|D.H. Kass|Dan Muse|News|Freelance|75.0|25|0.88|3|1.0|1|1.0|43.0
4662|IT Management|IT Channel Planet|2010-07-06|Government OKs $1 Billion for 66 Broadband Projects|D.H. Kass|Dan Muse|News|Freelance|75.0|231|0.85|39|0.79|7|1.0|298.0
4690|IT Management|IT Channel Planet|2010-07-05|Verizon Enters Cloud Storage Services, Extends Delivery Model|D.H. Kass|Dan Muse|News|Freelance|75.0|344|0.91|56|0.92|37|0.96875|532.0
4701|IT Management|IT Channel Planet|2010-07-03|Lenovo Offers New Services Program to Channel Partners|D.H. Kass|Dan Muse|News|Freelance|75.0|105|0.91|24|0.89|22|0.954545|192.0
4702|IT Management|IT Channel Planet|2010-07-02|Researcher Cuts Worldwide 2010 IT Spending Forecast|D.H. Kass|Dan Muse|News|Freelance|75.0|49|0.93|24|0.91|29|0.81|158.0
4706|IT Management|IT Channel Planet|2010-07-02|VMware Taps Former EMC Exec to Head Americas Business|IT Channel Planet Staff|Dan Muse|News|Freelance|75.0|144|0.96|0|0.0|0|0.0|147.0
4712|IT Management|IT Channel Planet|2010-07-02|Cisco Restructures Worldwide Channel Operation, Taps Key Execs for New Roles|D.H. Kass|Dan Muse|News|Freelance|75.0|213|0.85|49|0.9|24|0.9|380.0
4942|IT Management|IT Channel Planet|2010-08-31|Microsoft Sues Reseller for Bogus SQL Server Scam|Stuart J. Johnston|Dan Muse|News|Freelance|50.0|444|0.96|33|0.933333|22|0.8125|532.0
4966|IT Management|IT Channel Planet|2010-08-31|Intel Pays $1.4B for Infineon&#146;s Wireless Solutions Business|D.H. Kass|Dan Muse|News|Freelance|50.0|14|1.0|2|1.0|0|0.0|16.0
5009|IT Management|IT Channel Planet|2010-08-30|Paul Allen&#146;s Interval Licensing Sues Web Search Giants Alleging Patent Violations|D.H. Kass|Dan Muse|News|Freelance|50.0|146|0.94|15|0.714286|3|0.5|166.0
5040|IT Management|IT Channel Planet|2010-08-27|Symantec Offers Marketing Help to Smaller Channel Partners|D.H. Kass|Dan Muse|News|Freelance|50.0|62|0.84|11|0.857143|17|0.727273|122.0
5053|IT Management|IT Channel Planet|2010-08-27|3PAR Calls HP $2B Bid Superior, Moves to End Dell Deal|D.H. Kass|Dan Muse|News|Freelance|50.0|63|0.85|1|1.0|3|1.0|67.0
5088|IT Management|IT Channel Planet|2010-08-27|HP Offers Clients Private Cloud Tools, Information|IT Channel Planet Staff|Dan Muse|News|Freelance|50.0|312|0.9|20|0.823529|12|1.0|358.0
5104|IT Management|IT Channel Planet|2010-08-26|Dell Ups 3PAR Offer to $1.6B, HP Parries With $1.8B Bid|D.H. Kass|Dan Muse|News|Freelance|50.0|34|0.85|0|0.0|0|0.0|34.0
5138|IT Management|IT Channel Planet|2010-08-25|Global PC Microprocessor Shipments, Revenue Improving|D.H. Kass|Dan Muse|News|Freelance|50.0|38|0.92|11|0.833333|17|0.933333|86.0
5162|IT Management|IT Channel Planet|2010-08-25|IBM Adds Thousands of Business Analytics Consultants|D.H. Kass|Dan Muse|News|Freelance|50.0|166|0.85|3|1.0|2|1.0|176.0
5223|IT Management|IT Channel Planet|2010-08-23|HP Bids $1.6 Billion for 3PAR, Tops Dell&#146;s Price|D.H. Kass|Dan Muse|News|Freelance|50.0|22|0.77|0|0.0|2|0.0|24.0
5230|IT Management|IT Channel Planet|2010-08-23|Nimbula, Cloud OS Provider, Lands $15M Venture Financing|D.H. Kass|Dan Muse|News|Freelance|50.0|50|0.89|15|0.846154|10|1.0|90.0
5234|IT Management|IT Channel Planet|2010-08-23|Arrow Adds RES Software for Workspace Management Solutions|D.H. Kass|Dan Muse|News|Freelance|50.0|56|0.8|3|1.0|2|1.0|65.0
5291|IT Management|IT Channel Planet|2010-08-20|Feds Award $1.8B for 94 Broadband Projects|D.H. Kass|Dan Muse|News|Freelance|50.0|72|0.78|17|0.916667|1|0.0|92.0
5325|IT Management|IT Channel Planet|2010-08-19|Intel Pays $7.7B for McAfee Security|D.H. Kass|Dan Muse|News|Freelance|50.0|32|0.88|1|0.0|3|0.0|47.0
5363|IT Management|IT Channel Planet|2010-08-18|Microsoft Previews Small Business Server Aurora|No Author|Dan Muse|News|Freelance|50.0|132|0.89|36|0.971429|18|0.933333|204.0
5384|IT Management|IT Channel Planet|2010-08-18|Michael Dell Worries Shareholders|D.H. Kass|Dan Muse|News|Freelance|50.0|8|0.67|0|0.0|0|0.0|8.0
5411|IT Management|IT Channel Planet|2010-08-17|Tech Data Expands Consumer Electronics Product Lineup|IT Channel Planet Staff|Dan Muse|News|Freelance|50.0|80|0.85|1|1.0|3|0.5|86.0
5479|IT Management|IT Channel Planet|2010-08-16|IBM Offers Cloud-based Patient Information Service to Health Care Providers|D.H. Kass|Dan Muse|News|Freelance|50.0|263|0.85|77|0.62|56|0.851064|453.0
5506|IT Management|IT Channel Planet|2010-08-13|Broadband Expansion Unimportant, Not Government Priority, Study Says|D.H. Kass|Dan Muse|News|Freelance|50.0|92|0.81|0|0.0|0|0.0|95.0
5556|IT Management|IT Channel Planet|2010-08-12|Dell Teams With Juniper, SecureWorks for SMB Security Solution|D.H. Kass|Dan Muse|News|Freelance|50.0|316|0.9|45|0.930233|26|0.894737|454.0
5574|IT Management|IT Channel Planet|2010-08-12|Tech Data Adds Cisco UCS B- and C-Series Servers to Technology Solutions Facility|D.H. Kass|Dan Muse|News|Freelance|50.0|69|0.81|20|0.933333|17|0.875|125.0
5659|IT Management|IT Channel Planet|2010-08-10|Ingram, Lexmark Offer Channel Partners Recurring Revenue Opportunity on Printer Supplies|D.H. Kass|Dan Muse|News|Freelance|50.0|117|0.84|13|1.0|25|0.764706|178.0
5712|IT Management|IT Channel Planet|2010-08-09|HP Expects No Changes to Key Initiatives or Strategy in Hurd&#146;s Wake|D.H. Kass|Dan Muse|News|Freelance|50.0|101|0.85|89|0.976471|95|1.0|385.0
5737|IT Management|IT Channel Planet|2010-08-08|Avnet Names Kedzior New Services Head for Americas Business|IT Channel Planet Staff|Dan Muse|News|Freelance|50.0|29|0.86|2|1.0|2|1.0|35.0
5739|IT Management|IT Channel Planet|2010-08-07|HP&#146;s Hurd Pockets $28 Million in Cash and Stock to Depart|D.H. Kass|Dan Muse|News|Freelance|50.0|875|0.95|15|0.923077|6|0.8|908.0
5740|IT Management|IT Channel Planet|2010-08-06|HP Chief Executive Hurd Resigns Over Doctored Expense Reports|D.H. Kass|Dan Muse|News|Freelance|50.0|127|0.85|10|1.0|12|1.0|155.0
5751|IT Management|IT Channel Planet|2010-08-06|Arrow Buys Shared Technologies for Unified Communications and Managed Services|D.H. Kass|Dan Muse|News|Freelance|50.0|94|0.86|20|0.875|11|1.0|134.0
5788|IT Management|IT Channel Planet|2010-08-06|Intel, GE in Health Care Technology Joint Venture|D.H. Kass|Dan Muse|News|Freelance|50.0|363|0.91|74|0.955224|45|0.9|540.0
5789|IT Management|IT Channel Planet|2010-08-06|Intel, FTC Tentatively Settle Antitrust Dispute|D.H. Kass|Dan Muse|News|Freelance|50.0|118|0.9|9|0.5|0|0.0|127.0
5790|IT Management|IT Channel Planet|2010-08-06|Agriculture Dept. Doles Out $1.2 Billion for 126 Broadband Projects|D.H. Kass|Dan Muse|News|Freelance|50.0|135|0.78|8|0.833333|6|1.0|161.0
5901|IT Management|IT Channel Planet|2010-08-03|Solutions in a Small World: Customization for Every Demographic|Gerald Youngblood|Dan Muse|News|Freelance|50.0|163|0.81|30|0.5|10|0.4|215.0
5941|IT Management|IT Channel Planet|2010-08-02|FalconStor Software Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|0|0.0|0|0.0|1.0
5945|IT Management|IT Channel Planet|2010-08-02|Level 3 Communications Inc.|No Author|Dan Muse|News|Freelance|50.0|3|0.0|0|0.0|0|0.0|3.0
5949|IT Management|IT Channel Planet|2010-08-02|Fortinet Inc.|No Author|Dan Muse|News|Freelance|50.0|3|0.5|1|0.0|0|0.0|9.0
5951|IT Management|IT Channel Planet|2010-08-02|Global Crossing Ltd.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|0|0.0|0|0.0|1.0
5954|IT Management|IT Channel Planet|2010-08-02|Polycom Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|0|0.0|0|0.0|1.0
5957|IT Management|IT Channel Planet|2010-08-02|Blue Coat Systems Inc.|No Author|Dan Muse|News|Freelance|50.0|2|1.0|1|0.0|0|0.0|4.0
5958|IT Management|IT Channel Planet|2010-08-02|StorageCraft Technology Corp.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|0|0.0|0|0.0|2.0
5960|IT Management|IT Channel Planet|2010-08-02|Verio Inc.|No Author|Dan Muse|News|Freelance|50.0|1|0.0|0|0.0|0|0.0|2.0
5961|IT Management|IT Channel Planet|2010-08-02|Samsung Electronics America Inc.|No Author|Dan Muse|News|Freelance|50.0|2|0.0|3|0.0|0|0.0|7.0
7111|IT Management|IT Channel Planet|2010-09-30|Former SAP Chief Named New HP Top Executive|D.H. Kass|Dan Muse|News|Freelance|75.0|62|0.859649|6|0.833333|0|0.0|69.0
7245|IT Management|IT Channel Planet|2010-09-28|Cisco Names New Worldwide Distribution Executive|IT Channel Planet Staff|Dan Muse|News|Freelance|75.0|38|0.884615|6|1.0|4|1.0|53.0
7246|IT Management|IT Channel Planet|2010-09-27|&#147;We&#146;re All In,&#148; New IBM Global Midmarket GM Says|D.H. Kass|Dan Muse|News|Freelance|75.0|122|0.850575|41|0.833333|14|0.916667|187.0
7310|IT Management|IT Channel Planet|2010-09-24|Smarter Midsize Companies are Uncovering Insights Buried in Their Information|Andy Monshaw|Dan Muse|News|Freelance|75.0|160|0.846774|29|0.964286|9|1.0|223.0
7333|IT Management|IT Channel Planet|2010-09-24|Global Enterprise Software Sales to Exceed $232 Billion for 2010|D.H. Kass|Dan Muse|News|Freelance|75.0|103|0.87013|22|0.9|45|0.909091|194.0
7342|IT Management|IT Channel Planet|2010-09-23|IBM Makes Power7 Express Lineup Official, Adds ISV Certified Applications|D.H. Kass|Dan Muse|News|Freelance|75.0|94|0.918919|8|0.875|2|1.0|116.0
7376|IT Management|IT Channel Planet|2010-09-22|Ingram's VentureTech Donates $60K to AIDS Foundation & Women's Shelter|D.H. Kass|Dan Muse|News|Freelance|75.0|40|0.875|3|1.0|0|0.0|44.0
7377|IT Management|IT Channel Planet|2010-09-22|CA Shuffles Execs in RMDM and Cloud Units|D.H. Kass|Dan Muse|News|Freelance|75.0|85|0.867647|1|1.0|1|0.0|89.0
7378|IT Management|IT Channel Planet|2010-09-22|Ingram Offers Enablement Program for Juniper Channel Partners|D.H. Kass|Dan Muse|News|Freelance|75.0|49|0.709677|6|0.75|2|0.5|58.0
7402|IT Management|IT Channel Planet|2010-09-22|IBM Bids $1.7 Billion for Business Analytics Company|D.H. Kass|Dan Muse|News|Freelance|75.0|302|0.911197|13|0.818182|9|0.75|344.0
